ds,base,quote,region,rate,source,rate_type,side
2021-06-20,USD,YER,HODEIDAH,307.97,goldvision_synthetic,mid,both
2021-06-20,USD,YER,TAIZ,314.51,goldvision_synthetic,sell,both
2021-06-20,USD,YER,TAIZ,317.67,goldvision_synthetic,buy,both
2021-06-20,USD,YER,TAIZ,316.09,goldvision_synthetic,mid,both
2021-06-20,USD,YER,ADEN,308.71,goldvision_synthetic,sell,both
2021-06-20,USD,YER,ADEN,310.26,goldvision_synthetic,mid,both
2021-06-20,USD,YER,SANA,307.7,goldvision_synthetic,mid,both
2021-06-20,USD,YER,ADEN,311.81,goldvision_synthetic,buy,both
2021-06-20,USD,YER,SANA,306.16,goldvision_synthetic,sell,both
2021-06-20,USD,YER,SANA,309.24,goldvision_synthetic,buy,both
2021-06-21,USD,YER,HODEIDAH,314.08,goldvision_synthetic,sell,both
2021-06-21,USD,YER,HODEIDAH,317.23,goldvision_synthetic,buy,both
2021-06-21,USD,YER,HODEIDAH,315.65,goldvision_synthetic,mid,both
2021-06-21,USD,YER,TAIZ,317.44,goldvision_synthetic,sell,both
2021-06-21,USD,YER,ADEN,319.84,goldvision_synthetic,sell,both
2021-06-21,USD,YER,TAIZ,320.63,goldvision_synthetic,buy,both
2021-06-21,USD,YER,ADEN,321.45,goldvision_synthetic,mid,both
2021-06-21,USD,YER,SANA,320.06,goldvision_synthetic,sell,both
2021-06-21,USD,YER,SANA,323.28,goldvision_synthetic,buy,both
2021-06-21,USD,YER,SANA,321.67,goldvision_synthetic,mid,both
2021-06-21,USD,YER,ADEN,323.06,goldvision_synthetic,buy,both
2021-06-21,USD,YER,TAIZ,319.03,goldvision_synthetic,mid,both
2021-06-22,USD,YER,TAIZ,322.15,goldvision_synthetic,mid,both
2021-06-22,USD,YER,HODEIDAH,320.45,goldvision_synthetic,sell,both
2021-06-22,USD,YER,HODEIDAH,323.67,goldvision_synthetic,buy,both
2021-06-22,USD,YER,HODEIDAH,322.06,goldvision_synthetic,mid,both
2021-06-22,USD,YER,TAIZ,320.54,goldvision_synthetic,sell,both
2021-06-22,USD,YER,TAIZ,323.76,goldvision_synthetic,buy,both
2021-06-22,USD,YER,ADEN,318.48,goldvision_synthetic,sell,both
2021-06-22,USD,YER,ADEN,320.08,goldvision_synthetic,mid,both
2021-06-22,USD,YER,SANA,315.69,goldvision_synthetic,sell,both
2021-06-22,USD,YER,SANA,318.87,goldvision_synthetic,buy,both
2021-06-22,USD,YER,SANA,317.28,goldvision_synthetic,mid,both
2021-06-22,USD,YER,ADEN,321.68,goldvision_synthetic,buy,both
2021-06-23,USD,YER,HODEIDAH,306.17,goldvision_synthetic,sell,both
2021-06-23,USD,YER,HODEIDAH,309.25,goldvision_synthetic,buy,both
2021-06-23,USD,YER,HODEIDAH,307.71,goldvision_synthetic,mid,both
2021-06-23,USD,YER,TAIZ,305.26,goldvision_synthetic,sell,both
2021-06-23,USD,YER,TAIZ,308.33,goldvision_synthetic,buy,both
2021-06-23,USD,YER,TAIZ,306.79,goldvision_synthetic,mid,both
2021-06-23,USD,YER,ADEN,304.9,goldvision_synthetic,sell,both
2021-06-23,USD,YER,ADEN,306.43,goldvision_synthetic,mid,both
2021-06-23,USD,YER,SANA,302.17,goldvision_synthetic,sell,both
2021-06-23,USD,YER,SANA,305.2,goldvision_synthetic,buy,both
2021-06-23,USD,YER,SANA,303.68,goldvision_synthetic,mid,both
2021-06-23,USD,YER,ADEN,307.97,goldvision_synthetic,buy,both
2021-06-24,USD,YER,TAIZ,311.99,goldvision_synthetic,mid,both
2021-06-24,USD,YER,HODEIDAH,306.79,goldvision_synthetic,buy,both
2021-06-24,USD,YER,TAIZ,310.43,goldvision_synthetic,sell,both
2021-06-24,USD,YER,TAIZ,313.55,goldvision_synthetic,buy,both
2021-06-24,USD,YER,ADEN,301.43,goldvision_synthetic,sell,both
2021-06-24,USD,YER,HODEIDAH,303.74,goldvision_synthetic,sell,both
2021-06-24,USD,YER,ADEN,302.95,goldvision_synthetic,mid,both
2021-06-24,USD,YER,ADEN,304.46,goldvision_synthetic,buy,both
2021-06-24,USD,YER,SANA,309.96,goldvision_synthetic,mid,both
2021-06-24,USD,YER,HODEIDAH,305.26,goldvision_synthetic,mid,both
2021-06-24,USD,YER,SANA,311.51,goldvision_synthetic,buy,both
2021-06-24,USD,YER,SANA,308.41,goldvision_synthetic,sell,both
2021-06-25,USD,YER,HODEIDAH,292.52,goldvision_synthetic,sell,both
2021-06-25,USD,YER,HODEIDAH,295.46,goldvision_synthetic,buy,both
2021-06-25,USD,YER,HODEIDAH,293.99,goldvision_synthetic,mid,both
2021-06-25,USD,YER,TAIZ,303.06,goldvision_synthetic,sell,both
2021-06-25,USD,YER,TAIZ,304.58,goldvision_synthetic,mid,both
2021-06-25,USD,YER,TAIZ,306.1,goldvision_synthetic,buy,both
2021-06-25,USD,YER,ADEN,303.5,goldvision_synthetic,buy,both
2021-06-25,USD,YER,ADEN,301.99,goldvision_synthetic,mid,both
2021-06-25,USD,YER,SANA,295.49,goldvision_synthetic,sell,both
2021-06-25,USD,YER,SANA,298.46,goldvision_synthetic,buy,both
2021-06-25,USD,YER,SANA,296.97,goldvision_synthetic,mid,both
2021-06-25,USD,YER,ADEN,300.48,goldvision_synthetic,sell,both
2021-06-26,USD,YER,TAIZ,327.31,goldvision_synthetic,sell,both
2021-06-26,USD,YER,HODEIDAH,336.0,goldvision_synthetic,sell,both
2021-06-26,USD,YER,HODEIDAH,339.38,goldvision_synthetic,buy,both
2021-06-26,USD,YER,HODEIDAH,337.69,goldvision_synthetic,mid,both
2021-06-26,USD,YER,TAIZ,328.95,goldvision_synthetic,mid,both
2021-06-26,USD,YER,TAIZ,330.6,goldvision_synthetic,buy,both
2021-06-26,USD,YER,ADEN,341.92,goldvision_synthetic,buy,both
2021-06-26,USD,YER,ADEN,340.22,goldvision_synthetic,mid,both
2021-06-26,USD,YER,SANA,334.54,goldvision_synthetic,sell,both
2021-06-26,USD,YER,SANA,337.91,goldvision_synthetic,buy,both
2021-06-26,USD,YER,SANA,336.22,goldvision_synthetic,mid,both
2021-06-26,USD,YER,ADEN,338.52,goldvision_synthetic,sell,both
2021-06-27,USD,YER,HODEIDAH,309.82,goldvision_synthetic,sell,both
2021-06-27,USD,YER,HODEIDAH,312.93,goldvision_synthetic,buy,both
2021-06-27,USD,YER,HODEIDAH,311.38,goldvision_synthetic,mid,both
2021-06-27,USD,YER,TAIZ,306.83,goldvision_synthetic,sell,both
2021-06-27,USD,YER,TAIZ,309.91,goldvision_synthetic,buy,both
2021-06-27,USD,YER,TAIZ,308.37,goldvision_synthetic,mid,both
2021-06-27,USD,YER,ADEN,311.85,goldvision_synthetic,sell,both
2021-06-27,USD,YER,ADEN,313.41,goldvision_synthetic,mid,both
2021-06-27,USD,YER,SANA,300.61,goldvision_synthetic,sell,both
2021-06-27,USD,YER,SANA,303.63,goldvision_synthetic,buy,both
2021-06-27,USD,YER,SANA,302.12,goldvision_synthetic,mid,both
2021-06-27,USD,YER,ADEN,314.98,goldvision_synthetic,buy,both
2021-06-28,USD,YER,TAIZ,287.45,goldvision_synthetic,sell,both
2021-06-28,USD,YER,HODEIDAH,288.42,goldvision_synthetic,sell,both
2021-06-28,USD,YER,HODEIDAH,291.31,goldvision_synthetic,buy,both
2021-06-28,USD,YER,HODEIDAH,289.86,goldvision_synthetic,mid,both
2021-06-28,USD,YER,TAIZ,288.89,goldvision_synthetic,mid,both
2021-06-28,USD,YER,TAIZ,290.34,goldvision_synthetic,buy,both
2021-06-28,USD,YER,ADEN,289.08,goldvision_synthetic,buy,both
2021-06-28,USD,YER,SANA,283.34,goldvision_synthetic,mid,both
2021-06-28,USD,YER,SANA,284.76,goldvision_synthetic,buy,both
2021-06-28,USD,YER,ADEN,286.2,goldvision_synthetic,sell,both
2021-06-28,USD,YER,ADEN,287.64,goldvision_synthetic,mid,both
2021-06-28,USD,YER,SANA,281.93,goldvision_synthetic,sell,both
2021-06-29,USD,YER,HODEIDAH,298.1,goldvision_synthetic,sell,both
2021-06-29,USD,YER,HODEIDAH,301.09,goldvision_synthetic,buy,both
2021-06-29,USD,YER,HODEIDAH,299.59,goldvision_synthetic,mid,both
2021-06-29,USD,YER,TAIZ,298.79,goldvision_synthetic,sell,both
2021-06-29,USD,YER,TAIZ,300.29,goldvision_synthetic,mid,both
2021-06-29,USD,YER,TAIZ,301.79,goldvision_synthetic,buy,both
2021-06-29,USD,YER,ADEN,301.02,goldvision_synthetic,buy,both
2021-06-29,USD,YER,ADEN,299.52,goldvision_synthetic,mid,both
2021-06-29,USD,YER,SANA,299.45,goldvision_synthetic,sell,both
2021-06-29,USD,YER,SANA,302.46,goldvision_synthetic,buy,both
2021-06-29,USD,YER,SANA,300.96,goldvision_synthetic,mid,both
2021-06-29,USD,YER,ADEN,298.02,goldvision_synthetic,sell,both
2021-06-30,USD,YER,HODEIDAH,306.22,goldvision_synthetic,sell,both
2021-06-30,USD,YER,HODEIDAH,309.3,goldvision_synthetic,buy,both
2021-06-30,USD,YER,HODEIDAH,307.76,goldvision_synthetic,mid,both
2021-06-30,USD,YER,TAIZ,305.54,goldvision_synthetic,sell,both
2021-06-30,USD,YER,TAIZ,308.61,goldvision_synthetic,buy,both
2021-06-30,USD,YER,TAIZ,307.08,goldvision_synthetic,mid,both
2021-06-30,USD,YER,ADEN,312.17,goldvision_synthetic,sell,both
2021-06-30,USD,YER,ADEN,313.74,goldvision_synthetic,mid,both
2021-06-30,USD,YER,SANA,304.99,goldvision_synthetic,sell,both
2021-06-30,USD,YER,SANA,308.06,goldvision_synthetic,buy,both
2021-06-30,USD,YER,SANA,306.52,goldvision_synthetic,mid,both
2021-06-30,USD,YER,ADEN,315.31,goldvision_synthetic,buy,both
2021-07-01,USD,YER,HODEIDAH,305.61,goldvision_synthetic,sell,both
2021-07-01,USD,YER,HODEIDAH,308.68,goldvision_synthetic,buy,both
2021-07-01,USD,YER,HODEIDAH,307.14,goldvision_synthetic,mid,both
2021-07-01,USD,YER,TAIZ,300.21,goldvision_synthetic,sell,both
2021-07-01,USD,YER,TAIZ,303.23,goldvision_synthetic,buy,both
2021-07-01,USD,YER,TAIZ,301.72,goldvision_synthetic,mid,both
2021-07-01,USD,YER,ADEN,302.87,goldvision_synthetic,buy,both
2021-07-01,USD,YER,ADEN,301.36,goldvision_synthetic,mid,both
2021-07-01,USD,YER,SANA,302.1,goldvision_synthetic,sell,both
2021-07-01,USD,YER,SANA,305.14,goldvision_synthetic,buy,both
2021-07-01,USD,YER,SANA,303.62,goldvision_synthetic,mid,both
2021-07-01,USD,YER,ADEN,299.86,goldvision_synthetic,sell,both
2021-07-02,USD,YER,TAIZ,295.22,goldvision_synthetic,buy,both
2021-07-02,USD,YER,HODEIDAH,292.97,goldvision_synthetic,sell,both
2021-07-02,USD,YER,HODEIDAH,295.91,goldvision_synthetic,buy,both
2021-07-02,USD,YER,HODEIDAH,294.44,goldvision_synthetic,mid,both
2021-07-02,USD,YER,TAIZ,292.29,goldvision_synthetic,sell,both
2021-07-02,USD,YER,TAIZ,293.76,goldvision_synthetic,mid,both
2021-07-02,USD,YER,SANA,297.25,goldvision_synthetic,buy,both
2021-07-02,USD,YER,ADEN,294.51,goldvision_synthetic,buy,both
2021-07-02,USD,YER,ADEN,293.04,goldvision_synthetic,mid,both
2021-07-02,USD,YER,SANA,294.29,goldvision_synthetic,sell,both
2021-07-02,USD,YER,ADEN,291.58,goldvision_synthetic,sell,both
2021-07-02,USD,YER,SANA,295.77,goldvision_synthetic,mid,both
2021-07-03,USD,YER,HODEIDAH,294.01,goldvision_synthetic,buy,both
2021-07-03,USD,YER,HODEIDAH,292.55,goldvision_synthetic,mid,both
2021-07-03,USD,YER,TAIZ,289.91,goldvision_synthetic,sell,both
2021-07-03,USD,YER,TAIZ,292.82,goldvision_synthetic,buy,both
2021-07-03,USD,YER,TAIZ,291.36,goldvision_synthetic,mid,both
2021-07-03,USD,YER,HODEIDAH,291.09,goldvision_synthetic,sell,both
2021-07-03,USD,YER,ADEN,287.13,goldvision_synthetic,buy,both
2021-07-03,USD,YER,ADEN,285.7,goldvision_synthetic,mid,both
2021-07-03,USD,YER,SANA,281.92,goldvision_synthetic,sell,both
2021-07-03,USD,YER,SANA,284.75,goldvision_synthetic,buy,both
2021-07-03,USD,YER,SANA,283.33,goldvision_synthetic,mid,both
2021-07-03,USD,YER,ADEN,284.27,goldvision_synthetic,sell,both
2021-07-04,USD,YER,HODEIDAH,307.83,goldvision_synthetic,sell,both
2021-07-04,USD,YER,HODEIDAH,310.92,goldvision_synthetic,buy,both
2021-07-04,USD,YER,HODEIDAH,309.37,goldvision_synthetic,mid,both
2021-07-04,USD,YER,TAIZ,309.7,goldvision_synthetic,sell,both
2021-07-04,USD,YER,TAIZ,312.81,goldvision_synthetic,buy,both
2021-07-04,USD,YER,TAIZ,311.25,goldvision_synthetic,mid,both
2021-07-04,USD,YER,ADEN,304.82,goldvision_synthetic,sell,both
2021-07-04,USD,YER,ADEN,306.35,goldvision_synthetic,mid,both
2021-07-04,USD,YER,SANA,313.99,goldvision_synthetic,sell,both
2021-07-04,USD,YER,SANA,317.15,goldvision_synthetic,buy,both
2021-07-04,USD,YER,SANA,315.57,goldvision_synthetic,mid,both
2021-07-04,USD,YER,ADEN,307.88,goldvision_synthetic,buy,both
2021-07-05,USD,YER,TAIZ,321.86,goldvision_synthetic,buy,both
2021-07-05,USD,YER,HODEIDAH,325.41,goldvision_synthetic,buy,both
2021-07-05,USD,YER,HODEIDAH,323.79,goldvision_synthetic,mid,both
2021-07-05,USD,YER,TAIZ,318.66,goldvision_synthetic,sell,both
2021-07-05,USD,YER,TAIZ,320.26,goldvision_synthetic,mid,both
2021-07-05,USD,YER,HODEIDAH,322.17,goldvision_synthetic,sell,both
2021-07-05,USD,YER,ADEN,319.65,goldvision_synthetic,buy,both
2021-07-05,USD,YER,SANA,320.55,goldvision_synthetic,mid,both
2021-07-05,USD,YER,SANA,322.16,goldvision_synthetic,buy,both
2021-07-05,USD,YER,ADEN,316.47,goldvision_synthetic,sell,both
2021-07-05,USD,YER,ADEN,318.06,goldvision_synthetic,mid,both
2021-07-05,USD,YER,SANA,318.95,goldvision_synthetic,sell,both
2021-07-06,USD,YER,HODEIDAH,307.38,goldvision_synthetic,sell,both
2021-07-06,USD,YER,HODEIDAH,310.47,goldvision_synthetic,buy,both
2021-07-06,USD,YER,HODEIDAH,308.92,goldvision_synthetic,mid,both
2021-07-06,USD,YER,TAIZ,301.82,goldvision_synthetic,sell,both
2021-07-06,USD,YER,TAIZ,303.34,goldvision_synthetic,mid,both
2021-07-06,USD,YER,TAIZ,304.86,goldvision_synthetic,buy,both
2021-07-06,USD,YER,ADEN,309.3,goldvision_synthetic,buy,both
2021-07-06,USD,YER,ADEN,307.76,goldvision_synthetic,mid,both
2021-07-06,USD,YER,SANA,296.91,goldvision_synthetic,sell,both
2021-07-06,USD,YER,SANA,299.89,goldvision_synthetic,buy,both
2021-07-06,USD,YER,SANA,298.4,goldvision_synthetic,mid,both
2021-07-06,USD,YER,ADEN,306.22,goldvision_synthetic,sell,both
2021-07-07,USD,YER,HODEIDAH,300.23,goldvision_synthetic,sell,both
2021-07-07,USD,YER,HODEIDAH,303.25,goldvision_synthetic,buy,both
2021-07-07,USD,YER,HODEIDAH,301.74,goldvision_synthetic,mid,both
2021-07-07,USD,YER,TAIZ,291.82,goldvision_synthetic,sell,both
2021-07-07,USD,YER,TAIZ,294.76,goldvision_synthetic,buy,both
2021-07-07,USD,YER,TAIZ,293.29,goldvision_synthetic,mid,both
2021-07-07,USD,YER,ADEN,289.78,goldvision_synthetic,sell,both
2021-07-07,USD,YER,ADEN,291.24,goldvision_synthetic,mid,both
2021-07-07,USD,YER,SANA,300.45,goldvision_synthetic,sell,both
2021-07-07,USD,YER,SANA,303.47,goldvision_synthetic,buy,both
2021-07-07,USD,YER,SANA,301.96,goldvision_synthetic,mid,both
2021-07-07,USD,YER,ADEN,292.69,goldvision_synthetic,buy,both
2021-07-08,USD,YER,HODEIDAH,303.89,goldvision_synthetic,sell,both
2021-07-08,USD,YER,HODEIDAH,306.95,goldvision_synthetic,buy,both
2021-07-08,USD,YER,HODEIDAH,305.42,goldvision_synthetic,mid,both
2021-07-08,USD,YER,TAIZ,304.1,goldvision_synthetic,sell,both
2021-07-08,USD,YER,TAIZ,307.16,goldvision_synthetic,buy,both
2021-07-08,USD,YER,TAIZ,305.63,goldvision_synthetic,mid,both
2021-07-08,USD,YER,ADEN,311.66,goldvision_synthetic,sell,both
2021-07-08,USD,YER,ADEN,313.23,goldvision_synthetic,mid,both
2021-07-08,USD,YER,SANA,309.51,goldvision_synthetic,sell,both
2021-07-08,USD,YER,SANA,312.62,goldvision_synthetic,buy,both
2021-07-08,USD,YER,SANA,311.06,goldvision_synthetic,mid,both
2021-07-08,USD,YER,ADEN,314.79,goldvision_synthetic,buy,both
2021-07-09,USD,YER,TAIZ,289.65,goldvision_synthetic,mid,both
2021-07-09,USD,YER,HODEIDAH,287.91,goldvision_synthetic,buy,both
2021-07-09,USD,YER,TAIZ,288.2,goldvision_synthetic,sell,both
2021-07-09,USD,YER,TAIZ,291.1,goldvision_synthetic,buy,both
2021-07-09,USD,YER,ADEN,285.5,goldvision_synthetic,sell,both
2021-07-09,USD,YER,HODEIDAH,285.05,goldvision_synthetic,sell,both
2021-07-09,USD,YER,ADEN,286.94,goldvision_synthetic,mid,both
2021-07-09,USD,YER,ADEN,288.37,goldvision_synthetic,buy,both
2021-07-09,USD,YER,SANA,294.31,goldvision_synthetic,mid,both
2021-07-09,USD,YER,HODEIDAH,286.48,goldvision_synthetic,mid,both
2021-07-09,USD,YER,SANA,295.78,goldvision_synthetic,buy,both
2021-07-09,USD,YER,SANA,292.83,goldvision_synthetic,sell,both
2021-07-10,USD,YER,HODEIDAH,290.9,goldvision_synthetic,sell,both
2021-07-10,USD,YER,HODEIDAH,293.82,goldvision_synthetic,buy,both
2021-07-10,USD,YER,HODEIDAH,292.36,goldvision_synthetic,mid,both
2021-07-10,USD,YER,TAIZ,290.8,goldvision_synthetic,sell,both
2021-07-10,USD,YER,TAIZ,292.26,goldvision_synthetic,mid,both
2021-07-10,USD,YER,TAIZ,293.72,goldvision_synthetic,buy,both
2021-07-10,USD,YER,ADEN,291.34,goldvision_synthetic,buy,both
2021-07-10,USD,YER,ADEN,289.89,goldvision_synthetic,mid,both
2021-07-10,USD,YER,SANA,291.92,goldvision_synthetic,sell,both
2021-07-10,USD,YER,SANA,294.85,goldvision_synthetic,buy,both
2021-07-10,USD,YER,SANA,293.39,goldvision_synthetic,mid,both
2021-07-10,USD,YER,ADEN,288.45,goldvision_synthetic,sell,both
2021-07-11,USD,YER,TAIZ,293.35,goldvision_synthetic,sell,both
2021-07-11,USD,YER,HODEIDAH,287.06,goldvision_synthetic,sell,both
2021-07-11,USD,YER,HODEIDAH,289.94,goldvision_synthetic,buy,both
2021-07-11,USD,YER,HODEIDAH,288.5,goldvision_synthetic,mid,both
2021-07-11,USD,YER,TAIZ,294.82,goldvision_synthetic,mid,both
2021-07-11,USD,YER,TAIZ,296.3,goldvision_synthetic,buy,both
2021-07-11,USD,YER,ADEN,292.59,goldvision_synthetic,buy,both
2021-07-11,USD,YER,ADEN,291.13,goldvision_synthetic,mid,both
2021-07-11,USD,YER,SANA,295.32,goldvision_synthetic,sell,both
2021-07-11,USD,YER,SANA,298.29,goldvision_synthetic,buy,both
2021-07-11,USD,YER,SANA,296.8,goldvision_synthetic,mid,both
2021-07-11,USD,YER,ADEN,289.68,goldvision_synthetic,sell,both
2021-07-12,USD,YER,HODEIDAH,295.09,goldvision_synthetic,sell,both
2021-07-12,USD,YER,HODEIDAH,298.06,goldvision_synthetic,buy,both
2021-07-12,USD,YER,HODEIDAH,296.58,goldvision_synthetic,mid,both
2021-07-12,USD,YER,TAIZ,295.14,goldvision_synthetic,sell,both
2021-07-12,USD,YER,TAIZ,298.1,goldvision_synthetic,buy,both
2021-07-12,USD,YER,TAIZ,296.62,goldvision_synthetic,mid,both
2021-07-12,USD,YER,ADEN,293.89,goldvision_synthetic,sell,both
2021-07-12,USD,YER,ADEN,295.37,goldvision_synthetic,mid,both
2021-07-12,USD,YER,SANA,294.25,goldvision_synthetic,sell,both
2021-07-12,USD,YER,SANA,297.21,goldvision_synthetic,buy,both
2021-07-12,USD,YER,SANA,295.73,goldvision_synthetic,mid,both
2021-07-12,USD,YER,ADEN,296.85,goldvision_synthetic,buy,both
2021-07-13,USD,YER,TAIZ,280.6,goldvision_synthetic,sell,both
2021-07-13,USD,YER,HODEIDAH,282.51,goldvision_synthetic,sell,both
2021-07-13,USD,YER,HODEIDAH,285.35,goldvision_synthetic,buy,both
2021-07-13,USD,YER,HODEIDAH,283.93,goldvision_synthetic,mid,both
2021-07-13,USD,YER,TAIZ,282.01,goldvision_synthetic,mid,both
2021-07-13,USD,YER,TAIZ,283.42,goldvision_synthetic,buy,both
2021-07-13,USD,YER,ADEN,281.48,goldvision_synthetic,buy,both
2021-07-13,USD,YER,SANA,275.51,goldvision_synthetic,mid,both
2021-07-13,USD,YER,SANA,276.88,goldvision_synthetic,buy,both
2021-07-13,USD,YER,ADEN,278.67,goldvision_synthetic,sell,both
2021-07-13,USD,YER,ADEN,280.07,goldvision_synthetic,mid,both
2021-07-13,USD,YER,SANA,274.13,goldvision_synthetic,sell,both
2021-07-14,USD,YER,HODEIDAH,306.91,goldvision_synthetic,sell,both
2021-07-14,USD,YER,HODEIDAH,310.0,goldvision_synthetic,buy,both
2021-07-14,USD,YER,HODEIDAH,308.45,goldvision_synthetic,mid,both
2021-07-14,USD,YER,TAIZ,312.44,goldvision_synthetic,sell,both
2021-07-14,USD,YER,TAIZ,314.01,goldvision_synthetic,mid,both
2021-07-14,USD,YER,TAIZ,315.58,goldvision_synthetic,buy,both
2021-07-14,USD,YER,ADEN,319.8,goldvision_synthetic,buy,both
2021-07-14,USD,YER,ADEN,318.21,goldvision_synthetic,mid,both
2021-07-14,USD,YER,SANA,315.14,goldvision_synthetic,sell,both
2021-07-14,USD,YER,SANA,318.31,goldvision_synthetic,buy,both
2021-07-14,USD,YER,SANA,316.73,goldvision_synthetic,mid,both
2021-07-14,USD,YER,ADEN,316.62,goldvision_synthetic,sell,both
2021-07-15,USD,YER,HODEIDAH,330.6,goldvision_synthetic,sell,both
2021-07-15,USD,YER,HODEIDAH,333.92,goldvision_synthetic,buy,both
2021-07-15,USD,YER,HODEIDAH,332.26,goldvision_synthetic,mid,both
2021-07-15,USD,YER,TAIZ,322.57,goldvision_synthetic,sell,both
2021-07-15,USD,YER,TAIZ,325.81,goldvision_synthetic,buy,both
2021-07-15,USD,YER,TAIZ,324.19,goldvision_synthetic,mid,both
2021-07-15,USD,YER,ADEN,319.66,goldvision_synthetic,sell,both
2021-07-15,USD,YER,ADEN,321.27,goldvision_synthetic,mid,both
2021-07-15,USD,YER,SANA,329.46,goldvision_synthetic,sell,both
2021-07-15,USD,YER,SANA,332.77,goldvision_synthetic,buy,both
2021-07-15,USD,YER,SANA,331.12,goldvision_synthetic,mid,both
2021-07-15,USD,YER,ADEN,322.87,goldvision_synthetic,buy,both
2021-07-16,USD,YER,HODEIDAH,282.37,goldvision_synthetic,sell,both
2021-07-16,USD,YER,HODEIDAH,285.21,goldvision_synthetic,buy,both
2021-07-16,USD,YER,HODEIDAH,283.79,goldvision_synthetic,mid,both
2021-07-16,USD,YER,TAIZ,284.98,goldvision_synthetic,sell,both
2021-07-16,USD,YER,TAIZ,287.84,goldvision_synthetic,buy,both
2021-07-16,USD,YER,TAIZ,286.41,goldvision_synthetic,mid,both
2021-07-16,USD,YER,ADEN,287.11,goldvision_synthetic,buy,both
2021-07-16,USD,YER,ADEN,285.69,goldvision_synthetic,mid,both
2021-07-16,USD,YER,SANA,288.7,goldvision_synthetic,sell,both
2021-07-16,USD,YER,SANA,291.6,goldvision_synthetic,buy,both
2021-07-16,USD,YER,SANA,290.15,goldvision_synthetic,mid,both
2021-07-16,USD,YER,ADEN,284.26,goldvision_synthetic,sell,both
2021-07-17,USD,YER,TAIZ,301.31,goldvision_synthetic,buy,both
2021-07-17,USD,YER,HODEIDAH,313.3,goldvision_synthetic,buy,both
2021-07-17,USD,YER,HODEIDAH,311.74,goldvision_synthetic,mid,both
2021-07-17,USD,YER,TAIZ,298.32,goldvision_synthetic,sell,both
2021-07-17,USD,YER,HODEIDAH,310.18,goldvision_synthetic,sell,both
2021-07-17,USD,YER,ADEN,300.56,goldvision_synthetic,sell,both
2021-07-17,USD,YER,ADEN,302.07,goldvision_synthetic,mid,both
2021-07-17,USD,YER,ADEN,303.58,goldvision_synthetic,buy,both
2021-07-17,USD,YER,SANA,299.26,goldvision_synthetic,sell,both
2021-07-17,USD,YER,SANA,302.27,goldvision_synthetic,buy,both
2021-07-17,USD,YER,SANA,300.76,goldvision_synthetic,mid,both
2021-07-17,USD,YER,TAIZ,299.82,goldvision_synthetic,mid,both
2021-07-18,USD,YER,HODEIDAH,289.67,goldvision_synthetic,sell,both
2021-07-18,USD,YER,HODEIDAH,292.58,goldvision_synthetic,buy,both
2021-07-18,USD,YER,HODEIDAH,291.12,goldvision_synthetic,mid,both
2021-07-18,USD,YER,TAIZ,288.37,goldvision_synthetic,sell,both
2021-07-18,USD,YER,TAIZ,291.27,goldvision_synthetic,buy,both
2021-07-18,USD,YER,TAIZ,289.82,goldvision_synthetic,mid,both
2021-07-18,USD,YER,ADEN,294.23,goldvision_synthetic,sell,both
2021-07-18,USD,YER,ADEN,297.19,goldvision_synthetic,buy,both
2021-07-18,USD,YER,ADEN,295.71,goldvision_synthetic,mid,both
2021-07-18,USD,YER,SANA,288.09,goldvision_synthetic,sell,both
2021-07-18,USD,YER,SANA,290.98,goldvision_synthetic,buy,both
2021-07-18,USD,YER,SANA,289.54,goldvision_synthetic,mid,both
2021-07-19,USD,YER,HODEIDAH,313.68,goldvision_synthetic,sell,both
2021-07-19,USD,YER,HODEIDAH,316.83,goldvision_synthetic,buy,both
2021-07-19,USD,YER,HODEIDAH,315.25,goldvision_synthetic,mid,both
2021-07-19,USD,YER,TAIZ,308.17,goldvision_synthetic,sell,both
2021-07-19,USD,YER,TAIZ,311.26,goldvision_synthetic,buy,both
2021-07-19,USD,YER,TAIZ,309.71,goldvision_synthetic,mid,both
2021-07-19,USD,YER,ADEN,316.07,goldvision_synthetic,buy,both
2021-07-19,USD,YER,ADEN,314.5,goldvision_synthetic,mid,both
2021-07-19,USD,YER,SANA,308.21,goldvision_synthetic,sell,both
2021-07-19,USD,YER,SANA,311.31,goldvision_synthetic,buy,both
2021-07-19,USD,YER,SANA,309.76,goldvision_synthetic,mid,both
2021-07-19,USD,YER,ADEN,312.92,goldvision_synthetic,sell,both
2021-07-20,USD,YER,ADEN,296.55,goldvision_synthetic,sell,both
2021-07-20,USD,YER,HODEIDAH,295.86,goldvision_synthetic,sell,both
2021-07-20,USD,YER,HODEIDAH,298.83,goldvision_synthetic,buy,both
2021-07-20,USD,YER,HODEIDAH,297.34,goldvision_synthetic,mid,both
2021-07-20,USD,YER,TAIZ,297.59,goldvision_synthetic,sell,both
2021-07-20,USD,YER,TAIZ,300.58,goldvision_synthetic,buy,both
2021-07-20,USD,YER,ADEN,298.04,goldvision_synthetic,mid,both
2021-07-20,USD,YER,ADEN,299.53,goldvision_synthetic,buy,both
2021-07-20,USD,YER,SANA,298.98,goldvision_synthetic,sell,both
2021-07-20,USD,YER,SANA,301.99,goldvision_synthetic,buy,both
2021-07-20,USD,YER,SANA,300.49,goldvision_synthetic,mid,both
2021-07-20,USD,YER,TAIZ,299.08,goldvision_synthetic,mid,both
